858, 417
859, 417
860, 417
861, 417
867, 417
877, 423
883, 426
901, 437
910, 443
931, 457
938, 464
959, 480
963, 485
974, 500
983, 520
985, 526
987, 543
987, 551
983, 571
980, 580
966, 600
945, 621
935, 631
912, 650
902, 658
875, 675
866, 679
841, 690
829, 692
805, 692
780, 692
771, 691
749, 682
740, 678
716, 662
707, 654
679, 632
663, 609
657, 597
644, 560
642, 546
639, 504
639, 487
648, 451
652, 439
676, 408
714, 366
833, 310
937, 285
1139, 272
1164, 272
1228, 286
1242, 290
1277, 295
1286, 297
1300, 299
1304, 301
1306, 302
1305, 302
1304, 302
1303, 302
1296, 302
1293, 302
1283, 302
1269, 302
1265, 302
1256, 304
1252, 305
1241, 307
1235, 308
1223, 310
1209, 312
1205, 314
1194, 316
1190, 317
