927, 486
938, 490
945, 494
963, 507
970, 512
985, 528
1003, 543
1011, 553
1024, 574
1030, 581
1039, 601
1042, 610
1045, 632
1045, 651
1045, 659
1037, 679
1031, 691
1020, 707
1014, 716
996, 734
991, 741
973, 755
955, 768
948, 771
926, 778
917, 782
892, 782
881, 782
857, 780
829, 774
817, 770
794, 758
788, 755
773, 744
768, 739
757, 724
754, 720
752, 703
752, 681
755, 669
768, 636
774, 624
800, 578
811, 560
852, 519
904, 473
922, 462
977, 429
997, 418
1067, 386
1090, 374
1152, 350
1169, 343
1226, 325
1288, 305
1305, 298
1337, 288
1347, 283
1369, 273
1376, 270
1379, 269
1380, 269
1380, 269
1379, 269
1378, 269
1374, 270
1371, 272
1368, 272
1361, 277
1357, 278
1342, 286
