1831, 456
1832, 456
1834, 456
1843, 457
1852, 460
1884, 470
1904, 475
1951, 483
1976, 490
2036, 502
2124, 521
2146, 523
2201, 535
2218, 539
2240, 541
2247, 543
2251, 543
2251, 544
2251, 544
2248, 544
2247, 545
2245, 545
2236, 547
2230, 550
2210, 559
2187, 568
2175, 572
2138, 588
2126, 592
2085, 608
2070, 615
2030, 628
1982, 650
1970, 656
1947, 665
1935, 671
1909, 688
1902, 694
1886, 707
1882, 712
1876, 719
1875, 721
1875, 723
1875, 723
1876, 723
1880, 723
1891, 724
1897, 724
1916, 724
1925, 724
1962, 724
1978, 724
2028, 724
2049, 724
2111, 724
2189, 724
2213, 724
2267, 724
2286, 724
2320, 723
2329, 721
2346, 717
2348, 716
2348, 716
2348, 716
2347, 717
2346, 718
2345, 718
2344, 718
2341, 718
2340, 718
2335, 718
2330, 718
2315, 717
2309, 717
