2002, 536
2003, 536
2005, 537
2007, 538
2012, 539
2025, 545
2050, 554
2064, 558
2109, 575
2126, 579
2183, 597
2202, 600
2246, 608
2282, 613
2294, 615
2305, 617
2308, 617
2308, 618
2307, 618
2304, 619
2299, 619
2284, 625
2276, 625
2256, 629
2247, 633
2219, 638
2208, 640
2183, 644
2156, 649
2146, 652
2124, 659
2112, 665
2092, 676
2083, 678
2065, 691
2058, 695
2043, 706
2033, 716
2032, 718
2029, 723
2029, 724
2029, 725
2030, 725
2034, 727
2045, 728
2051, 728
2068, 730
2076, 730
2101, 730
2112, 730
2139, 730
2150, 730
2180, 730
2223, 738
2238, 743
2276, 748
2290, 750
2322, 757
2333, 759
2350, 761
2358, 761
2360, 761
2360, 762
2359, 762
2358, 762
2357, 762
2355, 762
2349, 762
2344, 762
2333, 760
2329, 758
2318, 757
2314, 757
