685, 332
686, 330
687, 329
689, 329
690, 329
690, 328
691, 328
692, 328
693, 328
693, 327
694, 327
696, 327
697, 327
698, 327
699, 327
703, 327
704, 327
705, 327
706, 327
706, 327
708, 327
709, 327
710, 327
711, 327
711, 326
712, 326
713, 326
716, 326
719, 326
720, 326
727, 326
731, 326
739, 326
744, 326
754, 326
759, 326
767, 324
776, 320
779, 319
786, 316
792, 314
804, 304
811, 300
829, 285
837, 277
854, 262
868, 244
873, 237
879, 225
881, 220
882, 214
882, 209
882, 203
880, 199
880, 198
879, 198
879, 196
878, 196
878, 197
877, 197
874, 197
873, 198
872, 199
870, 204
869, 216
867, 222
867, 247
867, 258
867, 287
867, 301
867, 334
867, 345
867, 370
867, 397
867, 411
865, 433
863, 444
856, 464
853, 473
840, 486
822, 499
813, 503
784, 515
774, 519
740, 524
726, 524
684, 526
668, 526
629, 522
580, 513
563, 509
518, 492
501, 486
455, 463
438, 456
403, 432
378, 412
371, 403
359, 377
359, 371
359, 354
359, 348
366, 330
382, 313
389, 303
410, 282
420, 276
443, 257
455, 251
489, 236
501, 232
532, 225
557, 222
568, 220
593, 220
604, 220
626, 224
633, 229
653, 240
669, 253
679, 264
703, 288
714, 301
741, 333
751, 348
775, 379
785, 390
815, 422
855, 453
865, 461
902, 477
913, 477
941, 479
952, 479
977, 473
979, 454
975, 427
994, 418
1001, 412
1015, 392
1021, 382
1028, 357
1028, 346
1028, 322
1022, 297
1018, 290
1007, 265
1002, 258
991, 243
986, 238
976, 225
966, 217
963, 216
952, 211
949, 209
941, 208
940, 208
933, 208
928, 208
915, 216
900, 226
892, 234
875, 247
867, 254
849, 273
843, 282
827, 303
817, 318
814, 321
811, 327
809, 332
806, 334
806, 337
805, 340
805, 341
805, 344
805, 346
804, 347
804, 348
802, 350
801, 351
800, 352
796, 355
791, 359
790, 359
785, 361
783, 362
779, 363
777, 363
772, 365
766, 365
764, 365
755, 365
753, 365
742, 365
738, 364
727, 362
723, 361
714, 359
706, 359
705, 359
702, 359
701, 359
701, 359
701, 361
703, 365
704, 367
711, 372
714, 377
719, 384
720, 387
725, 391
726, 394
731, 401
735, 405
737, 408
739, 413
739, 415
742, 424
744, 427
745, 433
747, 442
749, 447
750, 453
750, 454
752, 458
752, 459
753, 462
753, 463
754, 463
755, 464
756, 464
758, 464
759, 464
760, 464
761, 464
762, 464
763, 464
765, 464
765, 464
766, 464
767, 464
769, 464
771, 465
775, 467
776, 468
777, 469
778, 469
779, 470
780, 471
782, 473
783, 474
784, 475
785, 476
786, 477
786, 478
787, 478
787, 480
789, 481
790, 481
790, 482
791, 482
791, 483
792, 483
793, 484
794, 485
796, 485
797, 487
798, 488
800, 489
802, 489
804, 489
807, 490
810, 492
811, 492
813, 493
815, 493
816, 493
817, 494
818, 494
819, 494
819, 495
820, 495
822, 495
823, 497
824, 497
826, 498
828, 499
829, 500
830, 500
831, 500
834, 501
834, 503
835, 503
836, 504
838, 504
843, 505
860, 509
877, 511
885, 511
907, 510
916, 508
938, 506
943, 505
960, 497
965, 495
976, 488
988, 482
991, 479
1000, 472
1005, 467
1013, 455
1016, 452
1021, 443
1024, 438
1026, 435
1027, 433
1027, 432
1027, 430
1027, 431
1027, 432
1027, 436
1026, 455
1024, 464
1018, 505
1013, 530
1009, 542
1000, 567
996, 576
985, 602
976, 624
972, 634
963, 654
957, 663
951, 678
948, 685
942, 699
933, 712
932, 716
930, 724
929, 727
927, 732
926, 733
925, 735
925, 737
924, 738
921, 739
921, 740
920, 741
920, 743
917, 747
917, 748
916, 755
914, 761
914, 764
914, 770
914, 773
914, 779
913, 783
907, 792
904, 797
897, 808
884, 826
878, 833
865, 848
862, 855
854, 865
851, 869
846, 874
845, 877
844, 877
844, 878
842, 879
842, 880
841, 881
837, 887
829, 900
826, 904
820, 917
818, 922
813, 933
812, 936
807, 942
805, 945
804, 946
804, 947
803, 947
803, 950
801, 953
800, 954
800, 955
799, 955
799, 954
799, 953
799, 951
799, 950
800, 949
802, 948
803, 947
803, 946
804, 943
804, 940
805, 939
805, 938
806, 938
806, 937
808, 937
808, 934
809, 934
809, 933
809, 932
809, 930
810, 927
812, 922
813, 922
813, 922
814, 922
814, 924
814, 925
815, 925
815, 926
815, 927
815, 926
815, 925
815, 923
815, 922
815, 921
815, 919
815, 918
815, 916
815, 914
815, 913
815, 910
814, 910
814, 908
814, 905
814, 904
812, 901
812, 900
812, 899
811, 899
811, 897
810, 894
810, 893
810, 891
810, 890
810, 889
810, 888
810, 887
810, 886
810, 884
810, 883
810, 882
810, 880
810, 877
810, 874
810, 872
810, 871
810, 865
811, 861
813, 850
813, 847
815, 839
815, 828
815, 825
815, 815
815, 811
815, 800
815, 796
815, 788
815, 777
815, 774
815, 768
815, 765
815, 759
815, 758
816, 755
816, 754
816, 753
817, 753
819, 752
820, 752
824, 749
825, 748
827, 748
829, 748
831, 747
832, 747
835, 747
839, 747
842, 747
848, 747
851, 747
855, 749
856, 749
860, 750
861, 751
864, 753
869, 754
870, 754
874, 757
877, 758
878, 759
879, 759
881, 761
884, 763
885, 763
887, 765
888, 765
888, 766
888, 766
888, 767
886, 767
884, 767
881, 767
877, 767
876, 767
870, 767
869, 767
867, 767
864, 767
863, 767
862, 767
861, 768
860, 769
858, 769
857, 770
856, 772
855, 772
852, 774
851, 775
847, 778
843, 780
840, 781
833, 783
831, 784
824, 787
821, 789
813, 790
808, 793
802, 795
795, 798
792, 800
788, 800
