593, 630
594, 630
597, 632
599, 634
601, 637
611, 648
616, 653
631, 671
637, 678
652, 696
659, 701
678, 722
702, 744
709, 751
731, 776
739, 785
753, 808
760, 816
771, 833
779, 846
781, 848
784, 853
785, 853
785, 851
785, 849
787, 840
788, 836
788, 826
788, 821
788, 813
788, 809
788, 798
790, 789
790, 783
790, 768
790, 762
790, 741
790, 730
789, 708
785, 696
783, 677
783, 655
783, 644
784, 622
786, 610
793, 575
795, 561
800, 522
809, 479
811, 462
826, 404
836, 375
840, 364
846, 346
848, 342
851, 335
854, 331
856, 330
857, 330
859, 330
861, 330
868, 334
881, 346
888, 354
912, 373
921, 379
947, 393
965, 401
1009, 415
1024, 419
1083, 431
1149, 445
1171, 447
1221, 453
1241, 455
1294, 455
1308, 455
1341, 455
1360, 455
1369, 455
1382, 455
1385, 455
1386, 454
1386, 452
1386, 451
1386, 451
1384, 449
1377, 445
1374, 444
1364, 442
1361, 441
1353, 441
1348, 441
1340, 441
1331, 445
1328, 448
1319, 452
1315, 453
1306, 457
1302, 458
1293, 461
