887, 529
887, 535
891, 548
898, 568
899, 577
908, 597
912, 606
921, 626
925, 635
934, 658
935, 663
943, 680
952, 700
953, 706
964, 721
967, 726
973, 737
975, 740
981, 747
985, 751
988, 754
989, 755
991, 757
993, 757
994, 755
994, 750
996, 748
997, 743
1003, 730
1005, 721
1009, 702
1011, 677
1013, 668
1015, 643
1015, 630
1015, 605
1015, 594
1015, 567
1015, 556
1018, 522
1026, 484
1032, 445
1036, 433
1045, 416
1048, 409
1055, 394
1058, 390
1059, 387
1062, 386
1063, 386
1064, 386
1065, 386
1068, 387
1077, 392
1084, 396
1109, 403
1120, 405
1163, 410
1233, 420
1257, 423
1327, 423
1354, 423
1432, 423
1454, 423
1520, 421
1542, 416
1586, 408
1613, 403
1618, 402
1633, 398
1634, 397
1636, 396
1636, 395
1636, 395
1635, 395
1634, 395
1633, 395
1630, 396
1629, 396
1625, 397
1624, 399
1618, 400
1607, 402
1603, 402
1592, 404
1586, 405
1572, 407
1567, 407
1548, 411
1541, 413
