731, 299
744, 295
747, 294
760, 292
771, 292
777, 292
796, 293
803, 294
828, 301
837, 305
864, 322
891, 339
901, 347
930, 373
937, 380
956, 404
964, 416
976, 442
981, 451
991, 477
995, 504
997, 515
1002, 550
1002, 559
1002, 586
1002, 597
1002, 624
1001, 651
999, 660
994, 688
993, 699
988, 726
984, 736
973, 761
967, 771
953, 791
940, 809
935, 813
923, 826
916, 830
904, 836
899, 839
889, 839
880, 838
875, 836
867, 831
864, 828
853, 819
851, 814
842, 803
833, 783
827, 774
818, 745
816, 734
813, 700
813, 686
815, 652
817, 641
830, 596
856, 548
863, 533
887, 498
897, 485
922, 450
932, 438
956, 406
966, 396
987, 375
1005, 355
1012, 349
1028, 331
1032, 328
1041, 323
1044, 320
1045, 319
1045, 319
1045, 320
1045, 324
1045, 325
1044, 331
1040, 338
1039, 340
1035, 347
1034, 350
1031, 356
1028, 361
