740, 308
752, 308
758, 308
774, 313
780, 316
798, 332
822, 351
830, 360
854, 382
862, 395
887, 430
897, 442
924, 478
933, 490
960, 526
978, 554
986, 566
998, 591
1003, 601
1008, 626
1010, 635
1010, 656
1010, 678
1009, 684
1002, 704
999, 709
990, 720
985, 725
968, 736
961, 737
944, 744
925, 746
919, 746
904, 746
898, 745
883, 739
876, 736
864, 725
858, 718
846, 705
837, 686
833, 676
829, 657
829, 648
826, 624
826, 612
828, 588
837, 556
843, 546
862, 508
872, 498
899, 466
912, 451
944, 421
975, 393
990, 382
1021, 362
1034, 353
1063, 339
1070, 333
1088, 325
1093, 320
1100, 314
1103, 312
1103, 312
1101, 312
1100, 313
1098, 314
1093, 317
1090, 320
1084, 323
1074, 331
1069, 334
1058, 346
1051, 349
