899, 282
895, 285
892, 290
885, 295
869, 315
859, 325
837, 349
827, 362
795, 392
761, 428
746, 441
716, 474
708, 486
684, 517
676, 527
662, 553
657, 563
652, 577
649, 587
649, 589
649, 594
650, 595
653, 597
656, 597
662, 599
676, 599
682, 599
701, 599
709, 599
737, 599
753, 599
790, 599
807, 599
860, 599
899, 599
919, 598
949, 593
961, 591
983, 587
986, 585
992, 584
993, 583
993, 581
993, 579
993, 578
993, 574
991, 569
986, 558
983, 554
973, 536
957, 518
952, 509
933, 485
922, 470
895, 438
885, 428
862, 396
842, 372
837, 363
825, 340
820, 333
811, 310
808, 306
804, 295
801, 290
801, 289
801, 288
801, 288
801, 289
801, 290
803, 293
808, 300
809, 301
813, 305
816, 308
817, 309
818, 310
