2344, 358
2343, 358
2341, 358
2332, 362
2329, 366
2316, 376
2310, 383
2290, 401
2268, 425
2258, 433
2233, 458
2223, 471
2187, 498
2177, 506
2138, 534
2120, 547
2081, 573
2034, 595
2019, 603
1983, 611
1969, 613
1931, 618
1914, 618
1881, 618
1844, 614
1830, 607
1792, 591
1780, 585
1757, 569
1747, 559
1727, 538
1719, 529
1705, 503
1700, 478
1700, 467
1701, 445
1705, 435
1716, 418
1723, 410
1747, 392
1759, 383
1789, 368
1820, 364
1837, 359
1875, 359
1888, 359
1936, 370
1956, 376
2014, 401
2088, 430
2110, 441
2181, 477
2204, 488
2250, 514
2273, 528
2325, 564
2376, 602
2393, 615
2433, 646
2446, 659
2467, 680
2475, 692
2488, 710
2491, 715
2495, 723
2496, 726
2496, 727
2496, 727
2496, 726
