2410, 494
2408, 494
2407, 495
2406, 496
2402, 502
2400, 505
2393, 514
2390, 518
2378, 532
2368, 547
2360, 554
2340, 573
2335, 577
2317, 595
2310, 603
2285, 625
2278, 632
2246, 659
2206, 686
2192, 695
2158, 710
2141, 716
2105, 724
2089, 726
2056, 726
2042, 726
1999, 722
1956, 713
1941, 707
1905, 694
1892, 686
1858, 667
1848, 659
1816, 633
1794, 607
1788, 598
1774, 575
1770, 566
1768, 549
1768, 541
1774, 523
1787, 503
1795, 496
1815, 480
1823, 472
1852, 460
1863, 456
1894, 452
1908, 449
1942, 447
1983, 449
1997, 451
2030, 463
2042, 467
2072, 485
2084, 491
2112, 514
2122, 526
2147, 548
2173, 583
2178, 590
2194, 613
2202, 623
2213, 640
2216, 647
2225, 662
2231, 674
2232, 677
2237, 684
2239, 686
2242, 691
2243, 694
2246, 698
2249, 703
2250, 704
2252, 707
2253, 708
2254, 708
2254, 709
2255, 709
2255, 709
2255, 708
2255, 707
2255, 705
2255, 704
2255, 703
2255, 702
2255, 701
2255, 700
2255, 698
2255, 697
