433, 386
434, 386
435, 386
436, 386
449, 386
460, 388
488, 393
502, 395
541, 403
563, 405
619, 417
644, 421
703, 430
794, 438
821, 438
887, 438
911, 438
981, 438
1005, 438
1075, 438
1097, 438
1155, 438
1199, 438
1213, 438
1240, 438
1249, 437
1266, 435
1269, 433
1275, 430
1276, 430
1276, 430
1275, 430
1272, 430
1270, 432
1267, 433
1261, 435
1252, 435
1249, 435
1239, 435
1233, 435
1218, 434
1212, 434
1195, 430
1186, 428
1164, 426
1142, 422
1127, 420
1100, 417
1089, 417
1059, 417
1048, 417
1015, 417
