2162, 290
2157, 289
2152, 289
2140, 289
2121, 290
2114, 293
2094, 302
2085, 306
2062, 320
2049, 328
2019, 346
1984, 372
1972, 380
1948, 402
1938, 412
1919, 435
1911, 445
1895, 466
1890, 473
1876, 493
1867, 518
1863, 528
1857, 550
1857, 564
1854, 586
1854, 594
1856, 616
1867, 639
1873, 648
1889, 669
1896, 679
1924, 699
1936, 707
1974, 726
1991, 732
2027, 740
2073, 743
2086, 743
2128, 741
2145, 737
2181, 729
2195, 725
2240, 708
2283, 687
2295, 679
2330, 657
2342, 647
2375, 617
2385, 605
2410, 569
2418, 557
2433, 524
2441, 486
2443, 474
2443, 447
2443, 438
2431, 409
2423, 399
2401, 375
2380, 354
2368, 348
2330, 326
2312, 320
2267, 303
2253, 301
2211, 296
2191, 293
2154, 293
2115, 293
2100, 297
2062, 302
2050, 306
2018, 316
2008, 319
1988, 328
1976, 334
1973, 337
1969, 342
1969, 343
1967, 344
1967, 345
1967, 346
1968, 349
1969, 350
1971, 351
1973, 351
1975, 353
1976, 353
1978, 353
1979, 353
1980, 353
1980, 353
1981, 351
1982, 351
1983, 350
1985, 350
1989, 349
