1604, 527
1593, 527
1563, 528
1546, 533
1524, 537
1523, 537
1484, 556
1434, 589
1419, 597
1390, 626
1377, 639
1345, 669
1336, 684
1319, 714
1312, 729
1307, 763
1305, 791
1305, 802
1306, 826
1308, 835
1319, 853
1323, 860
1335, 872
1353, 886
1360, 889
1380, 898
1389, 902
1411, 908
1423, 910
1448, 913
1461, 913
1499, 913
1534, 911
1551, 909
1586, 901
1603, 899
1634, 892
1649, 886
1675, 872
1690, 861
1693, 856
1697, 845
1697, 841
1692, 826
1688, 817
1670, 796
1662, 786
1640, 762
1607, 726
1594, 713
1562, 683
1551, 673
1529, 659
1519, 653
1499, 647
1483, 647
1478, 647
1465, 650
1463, 651
1460, 654
1459, 655
1459, 656
1459, 657
