2088, 297
2071, 299
2054, 305
2047, 309
2030, 320
1998, 344
1980, 357
1973, 365
1957, 383
1944, 403
1936, 413
1919, 439
1913, 449
1899, 475
1895, 484
1886, 509
1884, 537
1884, 545
1884, 570
1885, 579
1891, 598
1897, 608
1913, 631
1924, 643
1944, 664
1972, 687
1985, 697
2023, 716
2037, 725
2083, 745
2100, 751
2141, 765
2177, 770
2191, 770
2221, 770
2230, 769
2255, 765
2264, 761
2287, 747
2307, 734
2315, 726
2331, 706
2339, 694
2350, 668
2354, 656
2362, 617
2364, 606
2364, 576
2364, 551
2364, 543
2361, 521
2357, 509
2348, 486
2342, 479
2325, 449
2304, 428
2294, 418
2265, 392
2253, 384
2222, 363
2210, 357
2177, 345
2165, 341
2143, 339
2124, 336
2115, 336
2099, 338
2094, 338
2083, 343
2081, 344
2076, 351
2072, 358
2069, 361
2068, 367
2068, 368
2068, 371
2068, 372
2068, 373
2068, 374
2069, 374
