789, 424
791, 429
793, 440
793, 444
794, 459
799, 476
800, 485
803, 504
804, 513
809, 535
813, 544
822, 573
839, 609
843, 621
854, 646
861, 661
875, 687
878, 694
884, 708
890, 715
906, 736
918, 749
923, 753
935, 762
942, 765
954, 767
960, 768
976, 768
993, 765
1003, 762
1025, 750
1032, 745
1060, 725
1070, 717
1098, 688
1109, 678
1132, 647
1159, 607
1168, 595
1188, 564
1192, 555
1207, 525
1213, 515
1219, 496
1221, 479
1223, 473
1223, 461
1223, 457
1222, 447
1222, 444
1221, 438
1221, 436
1218, 432
1218, 431
1218, 430
1217, 430
1217, 430
1216, 431
1216, 434
1212, 440
1212, 443
1207, 454
1205, 458
1202, 469
1200, 476
1194, 493
1185, 515
1179, 525
1167, 550
1164, 560
