621, 366
621, 370
621, 383
623, 389
625, 408
627, 417
631, 437
636, 464
639, 471
649, 499
652, 509
664, 534
668, 546
682, 569
693, 591
699, 601
712, 624
718, 633
734, 651
739, 658
753, 676
759, 680
774, 688
789, 694
793, 694
808, 694
812, 694
825, 688
832, 685
847, 674
867, 663
875, 658
892, 644
900, 637
922, 613
931, 605
948, 582
956, 569
972, 549
988, 528
993, 521
1006, 501
1010, 494
1018, 479
1020, 475
1023, 464
1027, 450
1027, 445
1029, 437
1029, 433
1029, 426
1029, 424
1027, 417
1026, 416
1025, 416
1023, 417
1021, 423
1018, 426
1012, 435
1009, 438
1002, 447
999, 451
994, 460
991, 465
987, 476
984, 485
982, 491
978, 503
977, 508
973, 520
971, 527
969, 543
960, 566
959, 572
