2071, 602
2072, 602
2073, 601
2074, 600
2075, 598
2078, 595
2083, 588
2091, 578
2096, 574
2109, 558
2114, 551
2133, 528
2141, 515
2162, 484
2181, 460
2190, 445
2208, 415
2212, 403
2223, 380
2226, 374
2225, 365
2231, 347
2233, 339
2244, 321
2245, 317
2253, 303
2256, 300
2259, 294
2260, 293
2261, 290
2263, 290
2263, 292
2264, 296
2264, 302
2267, 309
2270, 331
2271, 340
2280, 365
2287, 379
2299, 409
2303, 423
2321, 453
2332, 479
2335, 483
2341, 494
2344, 501
2353, 516
2356, 520
2361, 527
2364, 530
2367, 535
2368, 536
2368, 537
