709, 335
710, 335
712, 338
716, 344
721, 351
737, 369
769, 417
782, 429
818, 477
836, 495
885, 541
895, 554
924, 579
960, 613
975, 623
998, 640
1008, 647
1028, 661
1033, 666
1040, 671
1041, 672
1041, 673
1040, 673
1035, 675
1031, 676
1018, 678
1012, 680
990, 682
968, 686
954, 688
923, 693
906, 697
863, 703
849, 705
806, 713
762, 722
748, 724
723, 735
711, 739
691, 748
687, 751
676, 756
675, 756
672, 759
672, 759
675, 759
676, 759
683, 754
693, 746
696, 743
703, 738
706, 734
713, 729
716, 724
721, 717
729, 708
732, 703
737, 694
