749, 340
750, 343
751, 345
754, 352
760, 359
779, 383
801, 416
806, 419
836, 455
846, 467
879, 497
892, 512
924, 542
937, 555
966, 584
995, 605
1005, 612
1020, 623
1024, 626
1029, 631
1029, 632
1029, 632
1023, 633
1021, 635
1012, 638
1009, 638
996, 646
992, 649
974, 657
954, 666
945, 669
919, 681
907, 687
871, 700
859, 706
826, 719
825, 719
817, 721
794, 732
787, 737
772, 746
769, 749
765, 752
764, 753
764, 753
766, 753
769, 750
772, 748
779, 743
783, 740
794, 737
806, 733
810, 731
821, 728
826, 726
837, 722
839, 721
848, 718
855, 714
858, 711
861, 707
862, 704
865, 699
