726, 284
736, 276
743, 273
760, 266
782, 262
791, 260
857, 255
868, 255
907, 262
945, 270
960, 277
1004, 291
1019, 297
1056, 313
1071, 321
1102, 342
1112, 350
1130, 368
1146, 386
1149, 393
1153, 410
1155, 419
1155, 443
1155, 449
1147, 481
1132, 512
1128, 524
1107, 555
1099, 567
1075, 599
1067, 609
1041, 637
1029, 650
993, 677
984, 681
972, 683
939, 695
925, 697
896, 697
882, 697
857, 692
839, 681
832, 677
822, 665
819, 660
815, 649
815, 643
815, 626
816, 617
828, 592
839, 569
845, 557
864, 534
872, 524
890, 503
900, 493
928, 470
951, 459
960, 453
985, 451
993, 451
1018, 451
1029, 452
1049, 456
1058, 458
1078, 467
1098, 476
1104, 479
1114, 485
1115, 488
1115, 489
1115, 489
1114, 489
1112, 489
1109, 489
1105, 489
1102, 489
1096, 489
1095, 489
1089, 489
1081, 488
1078, 487
1070, 485
1052, 480
1041, 478
